e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,org.apache.derbyTesting.system.nstest.utils.MemCheck,QUALIFIED_NAME, line no: 36
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,org.apache.derbyTesting.system.nstest.utils,QUALIFIED_NAME, line no: 36
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,utils,SIMPLE_NAME, line no: 36
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,MemCheck,SIMPLE_NAME, line no: 36
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,NsTest,SIMPLE_NAME, line no: 56
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,Thread,SIMPLE_NAME, line no: 56
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,String,SIMPLE_NAME, line no: 58
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,dbName,SIMPLE_NAME, line no: 58
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,"nstestdb",STRING_LITERAL, line no: 58
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,user,SIMPLE_NAME, line no: 60
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,"nstest",STRING_LITERAL, line no: 60
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,password,SIMPLE_NAME, line no: 62
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,clientURL,SIMPLE_NAME, line no: 64
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,"jdbc:derby://localhost:1900/",STRING_LITERAL, line no: 64
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,embedURL,SIMPLE_NAME, line no: 66
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,"jdbc:derby:",STRING_LITERAL, line no: 66
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,dataEncypt,SIMPLE_NAME, line no: 68
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,"dataEncryption=true",STRING_LITERAL, line no: 68
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,bootPwd,SIMPLE_NAME, line no: 70
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,"bootPassword=12345678",STRING_LITERAL, line no: 70
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,clientDbURL,SIMPLE_NAME, line no: 72
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,new String(clientURL + dbName + ";create=true"),CLASS_INSTANCE_CREATION, line no: 72
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,clientURL + dbName + ";create=true",INFIX_EXPRESSION, line no: 72
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,";create=true",STRING_LITERAL, line no: 73
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,retrieveMessagePart,SIMPLE_NAME, line no: 75
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,"retrieveMessagesFromServerOnGetMessage=true;",STRING_LITERAL, line no: 75
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,embedDbURL,SIMPLE_NAME, line no: 77
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,new String(embedURL + dbName + ";create=true"),CLASS_INSTANCE_CREATION, line no: 77
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,embedURL + dbName + ";create=true",INFIX_EXPRESSION, line no: 77
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,embeddedMode,SIMPLE_NAME, line no: 80
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,false,BOOLEAN_LITERAL, line no: 80
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,driver,SIMPLE_NAME, line no: 84
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,new String("org.apache.derby.jdbc.ClientDriver"),CLASS_INSTANCE_CREATION, line no: 84
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,"org.apache.derby.jdbc.ClientDriver",STRING_LITERAL, line no: 85
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,embedDriver,SIMPLE_NAME, line no: 87
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,new String("org.apache.derby.jdbc.EmbeddedDriver"),CLASS_INSTANCE_CREATION, line no: 87
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,"org.apache.derby.jdbc.EmbeddedDriver",STRING_LITERAL, line no: 88
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,prop,SIMPLE_NAME, line no: 90
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,new Properties(),CLASS_INSTANCE_CREATION, line no: 90
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,INIT,SIMPLE_NAME, line no: 92
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,0,NUMBER_LITERAL, line no: 92
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,TESTER1,SIMPLE_NAME, line no: 94
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,1,NUMBER_LITERAL, line no: 94
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,TESTER2,SIMPLE_NAME, line no: 96
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,2,NUMBER_LITERAL, line no: 96
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,TESTER3,SIMPLE_NAME, line no: 98
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,3,NUMBER_LITERAL, line no: 98
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,BACKUP,SIMPLE_NAME, line no: 100
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,4,NUMBER_LITERAL, line no: 100
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,BACKUPDIR,SIMPLE_NAME, line no: 102
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,"backupdir",STRING_LITERAL, line no: 102
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,RESTOREDIR,SIMPLE_NAME, line no: 104
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,"restoredir",STRING_LITERAL, line no: 104
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,START_SERVER_IN_SAME_VM,SIMPLE_NAME, line no: 106
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,AUTO_COMMIT_OFF,SIMPLE_NAME, line no: 112
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,CREATE_DATABASE_ONLY,SIMPLE_NAME, line no: 114
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,schemaCreated,SIMPLE_NAME, line no: 116
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,INIT_THREADS,SIMPLE_NAME, line no: 136
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,6,NUMBER_LITERAL, line no: 136
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,MAX_INITIAL_ROWS,SIMPLE_NAME, line no: 139
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,6000,NUMBER_LITERAL, line no: 139
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,MAX_ITERATIONS,SIMPLE_NAME, line no: 141
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,2000,NUMBER_LITERAL, line no: 141
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,MAX_LOW_STRESS_ROWS,SIMPLE_NAME, line no: 146
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,30,NUMBER_LITERAL, line no: 146
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,MAX_OPERATIONS_PER_CONN,SIMPLE_NAME, line no: 151
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,25,NUMBER_LITERAL, line no: 151
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,NUMTESTER1,SIMPLE_NAME, line no: 157
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,15,NUMBER_LITERAL, line no: 157
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,NUMTESTER2,SIMPLE_NAME, line no: 160
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,45,NUMBER_LITERAL, line no: 160
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,NUMTESTER3,SIMPLE_NAME, line no: 163
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,10,NUMBER_LITERAL, line no: 163
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,NUM_HIGH_STRESS_ROWS,SIMPLE_NAME, line no: 166
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,25000,NUMBER_LITERAL, line no: 166
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,NUM_UNTOUCHED_ROWS,SIMPLE_NAME, line no: 168
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,numInserts,SIMPLE_NAME, line no: 174
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,numUpdates,SIMPLE_NAME, line no: 176
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,numDeletes,SIMPLE_NAME, line no: 178
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,numSelects,SIMPLE_NAME, line no: 180
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,numFailedInserts,SIMPLE_NAME, line no: 182
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,numFailedUpdates,SIMPLE_NAME, line no: 184
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,numFailedDeletes,SIMPLE_NAME, line no: 186
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,numFailedSelects,SIMPLE_NAME, line no: 188
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,numConnections,SIMPLE_NAME, line no: 190
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,INSERT,SIMPLE_NAME, line no: 192
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,UPDATE,SIMPLE_NAME, line no: 194
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,DELETE,SIMPLE_NAME, line no: 196
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,SELECT,SIMPLE_NAME, line no: 198
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,FAILED_INSERT,SIMPLE_NAME, line no: 200
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,FAILED_UPDATE,SIMPLE_NAME, line no: 202
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,5,NUMBER_LITERAL, line no: 202
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,FAILED_DELETE,SIMPLE_NAME, line no: 204
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,FAILED_SELECT,SIMPLE_NAME, line no: 206
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,7,NUMBER_LITERAL, line no: 206
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,CONNECTIONS_MADE,SIMPLE_NAME, line no: 208
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,8,NUMBER_LITERAL, line no: 208
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,SUCCESS,SIMPLE_NAME, line no: 210
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609," *** SUCCESS *** ",STRING_LITERAL, line no: 210
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,driver_type,SIMPLE_NAME, line no: 212
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,null,NULL_LITERAL, line no: 212
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,type,SIMPLE_NAME, line no: 214
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,addStats,SIMPLE_NAME, line no: 216
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,addValue,SIMPLE_NAME, line no: 216
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,numInserts+=addValue,ASSIGNMENT, line no: 219
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,numUpdates+=addValue,ASSIGNMENT, line no: 222
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,numDeletes+=addValue,ASSIGNMENT, line no: 225
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,numSelects+=addValue,ASSIGNMENT, line no: 228
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,numFailedInserts+=addValue,ASSIGNMENT, line no: 231
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,numFailedUpdates+=addValue,ASSIGNMENT, line no: 234
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,numFailedDeletes+=addValue,ASSIGNMENT, line no: 237
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,numFailedSelects+=addValue,ASSIGNMENT, line no: 240
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,numConnections+=addValue,ASSIGNMENT, line no: 243
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,ttype,SIMPLE_NAME, line no: 248
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,k,SIMPLE_NAME, line no: 248
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,Exception,SIMPLE_NAME, line no: 248
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,this.type=ttype,ASSIGNMENT, line no: 249
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,this.type,FIELD_ACCESS, line no: 249
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,this,THIS_EXPRESSION, line no: 249
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,ttype == INIT,INFIX_EXPRESSION, line no: 251
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,this.setName("InitThread " + k),METHOD_INVOCATION, line no: 252
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,setName,SIMPLE_NAME, line no: 252
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,"InitThread " + k,INFIX_EXPRESSION, line no: 252
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,"InitThread ",STRING_LITERAL, line no: 252
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,(ttype == TESTER1) || (ttype == TESTER2) || (ttype == TESTER3),INFIX_EXPRESSION, line no: 253
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,(ttype == TESTER1),PARENTHESIZED_EXPRESSION, line no: 253
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,ttype == TESTER1,INFIX_EXPRESSION, line no: 253
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,(ttype == TESTER2),PARENTHESIZED_EXPRESSION, line no: 253
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,ttype == TESTER2,INFIX_EXPRESSION, line no: 253
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,(ttype == TESTER3),PARENTHESIZED_EXPRESSION, line no: 253
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,ttype == TESTER3,INFIX_EXPRESSION, line no: 253
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,this.setName("Thread " + k),METHOD_INVOCATION, line no: 254
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,"Thread " + k,INFIX_EXPRESSION, line no: 254
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,"Thread ",STRING_LITERAL, line no: 254
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,main,SIMPLE_NAME, line no: 264
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,args,SIMPLE_NAME, line no: 264
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,InterruptedException,SIMPLE_NAME, line no: 265
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,Throwable,SIMPLE_NAME, line no: 265
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,conn,SIMPLE_NAME, line no: 267
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,args.length == 1,INFIX_EXPRESSION, line no: 268
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,args.length,QUALIFIED_NAME, line no: 268
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,length,SIMPLE_NAME, line no: 268
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,driver_type=args[0],ASSIGNMENT, line no: 269
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,args[0],ARRAY_ACCESS, line no: 269
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,!((driver_type.equalsIgnoreCase("DerbyClient")) || (driver_type.equalsIgnoreCase("Embedded"))),PREFIX_EXPRESSION, line no: 270
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,((driver_type.equalsIgnoreCase("DerbyClient")) || (driver_type.equalsIgnoreCase("Embedded"))),PARENTHESIZED_EXPRESSION, line no: 270
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,(driver_type.equalsIgnoreCase("DerbyClient")) || (driver_type.equalsIgnoreCase("Embedded")),INFIX_EXPRESSION, line no: 270
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,(driver_type.equalsIgnoreCase("DerbyClient")),PARENTHESIZED_EXPRESSION, line no: 270
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,driver_type.equalsIgnoreCase("DerbyClient"),METHOD_INVOCATION, line no: 270
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,equalsIgnoreCase,SIMPLE_NAME, line no: 270
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,"DerbyClient",STRING_LITERAL, line no: 270
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,(driver_type.equalsIgnoreCase("Embedded")),PARENTHESIZED_EXPRESSION, line no: 271
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,driver_type.equalsIgnoreCase("Embedded"),METHOD_INVOCATION, line no: 271
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,"Embedded",STRING_LITERAL, line no: 272
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,printUsage(),METHOD_INVOCATION, line no: 273
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,printUsage,SIMPLE_NAME, line no: 273
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,System.out.println("Test nstest starting.....  using driver: " + driver_type),METHOD_INVOCATION, line no: 276
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,System.out,QUALIFIED_NAME, line no: 276
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,System,SIMPLE_NAME, line no: 276
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,out,SIMPLE_NAME, line no: 276
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,println,SIMPLE_NAME, line no: 276
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,"Test nstest starting.....  using driver: " + driver_type,INFIX_EXPRESSION, line no: 276
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,"Test nstest starting.....  using driver: ",STRING_LITERAL, line no: 276
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,driver_type="DerbyClient",ASSIGNMENT, line no: 279
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,jdbcUrl,SIMPLE_NAME, line no: 283
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,"",STRING_LITERAL, line no: 283
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,System.out.println("Loading the embedded driver..."),METHOD_INVOCATION, line no: 287
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,"Loading the embedded driver...",STRING_LITERAL, line no: 287
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,Class.forName(embedDriver).newInstance(),METHOD_INVOCATION, line no: 288
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,Class.forName(embedDriver),METHOD_INVOCATION, line no: 288
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,Class,SIMPLE_NAME, line no: 288
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,forName,SIMPLE_NAME, line no: 288
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,newInstance,SIMPLE_NAME, line no: 288
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,jdbcUrl=embedDbURL + ";" + dataEncypt+ ";"+ bootPwd,ASSIGNMENT, line no: 289
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,embedDbURL + ";" + dataEncypt+ ";"+ bootPwd,INFIX_EXPRESSION, line no: 289
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,";",STRING_LITERAL, line no: 289
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,embeddedMode=true,ASSIGNMENT, line no: 290
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,true,BOOLEAN_LITERAL, line no: 290
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,System.out.println("Driver type : " + driver_type),METHOD_INVOCATION, line no: 292
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,"Driver type : " + driver_type,INFIX_EXPRESSION, line no: 292
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,"Driver type : ",STRING_LITERAL, line no: 292
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,System.out.println("Loading the Derby Client driver..." + driver),METHOD_INVOCATION, line no: 293
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,"Loading the Derby Client driver..." + driver,INFIX_EXPRESSION, line no: 293
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,"Loading the Derby Client driver...",STRING_LITERAL, line no: 293
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,Class.forName(driver).newInstance(),METHOD_INVOCATION, line no: 295
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,Class.forName(driver),METHOD_INVOCATION, line no: 295
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,System.out.println("Client Driver loaded"),METHOD_INVOCATION, line no: 296
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,"Client Driver loaded",STRING_LITERAL, line no: 296
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,jdbcUrl=clientDbURL + ";" + dataEncypt+ ";"+ bootPwd,ASSIGNMENT, line no: 297
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,clientDbURL + ";" + dataEncypt+ ";"+ bootPwd,INFIX_EXPRESSION, line no: 297
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,(!embeddedMode) && START_SERVER_IN_SAME_VM,INFIX_EXPRESSION, line no: 299
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,(!embeddedMode),PARENTHESIZED_EXPRESSION, line no: 299
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,!embeddedMode,PREFIX_EXPRESSION, line no: 299
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,startNetworkServer(),METHOD_INVOCATION, line no: 300
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,startNetworkServer,SIMPLE_NAME, line no: 300
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,prop.setProperty("user" user),METHOD_INVOCATION, line no: 302
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,setProperty,SIMPLE_NAME, line no: 302
e.getMessage().equals(null),METHOD_INVOCATION, line no: 609,"user",STRING_LITERAL, line no: 302
